# sensor:magnetometer
# Requested Sample Rate: 80 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:09:55:365,-24.17,5.03,-44.66,51.03
12:09:55:375,-22.86,5.71,-44.87,50.68
12:09:55:385,-23.51,4.99,-45.31,51.29
12:09:55:405,-23.08,5.33,-44.57,50.47
12:09:55:415,-23.90,4.95,-45.42,51.56
12:09:55:425,-23.58,5.17,-45.09,51.15
12:09:55:435,-22.66,4.89,-45.64,51.19
12:09:55:455,-23.14,4.76,-45.10,50.92
12:09:55:465,-23.73,4.53,-44.90,50.98
12:09:55:475,-23.56,5.54,-45.08,51.16
12:09:55:485,-22.79,5.70,-45.82,51.49
12:09:55:505,-23.31,5.01,-45.10,51.02
12:09:55:515,-23.09,5.40,-45.41,51.23
12:09:55:525,-23.68,5.16,-44.98,51.10
12:09:55:535,-23.20,5.29,-45.63,51.46
12:09:55:555,-23.72,4.62,-44.58,50.71
12:09:55:565,-23.57,5.27,-44.98,51.06
12:09:55:575,-23.56,5.54,-45.30,51.36
12:09:55:585,-23.41,4.75,-44.47,50.48
12:09:55:605,-22.90,5.42,-45.52,51.24
12:09:55:615,-23.64,4.70,-45.75,51.71
12:09:55:625,-23.24,4.75,-45.53,51.34
12:09:55:635,-23.39,5.55,-45.93,51.84
12:09:55:655,-23.72,4.71,-45.01,51.09
12:09:55:665,-23.62,4.72,-44.68,50.76
12:09:55:675,-22.80,5.60,-46.04,51.68
12:09:55:685,-23.56,5.45,-44.66,50.79
12:09:55:705,-23.36,5.56,-45.19,51.17
12:09:55:715,-23.58,5.27,-45.09,51.16
12:09:55:725,-23.20,5.12,-45.10,50.98
12:09:55:735,-23.01,5.32,-45.73,51.46
12:09:55:755,-23.01,5.06,-44.47,50.32
12:09:55:765,-23.99,4.95,-44.99,51.23
12:09:55:775,-23.01,5.05,-44.88,50.69
12:09:55:785,-23.17,5.67,-45.30,51.19
12:09:55:805,-23.28,5.39,-44.77,50.75
12:09:55:815,-23.08,5.59,-45.30,51.15
12:09:55:825,-23.51,4.82,-44.68,50.71
12:09:55:835,-22.80,5.34,-45.20,50.91
12:09:55:855,-23.29,5.21,-44.66,50.64
12:09:55:865,-23.58,5.17,-44.98,51.05
12:09:55:875,-23.09,5.31,-45.31,51.13
12:09:55:885,-23.72,4.87,-45.74,51.75
12:09:55:905,-23.07,5.69,-45.30,51.15
12:09:55:915,-23.67,5.09,-44.25,50.44
12:09:55:925,-23.39,5.20,-45.09,51.06
12:09:55:935,-23.06,5.77,-45.40,51.24
12:09:55:955,-23.39,5.11,-44.68,50.69
12:09:55:965,-23.28,5.29,-44.88,50.84
12:09:55:975,-23.61,4.82,-44.58,50.67
12:09:55:985,-23.72,4.78,-45.42,51.46
12:09:56:005,-24.28,4.92,-44.88,51.27
12:09:56:015,-23.61,4.89,-45.10,51.14
12:09:56:025,-24.02,4.66,-45.64,51.79
12:09:56:035,-22.98,5.77,-45.93,51.69
12:09:56:055,-23.70,4.88,-45.21,51.28
12:09:56:065,-23.11,4.97,-44.36,50.26
12:09:56:075,-23.00,5.42,-45.41,51.19
12:09:56:085,-23.67,5.26,-44.77,50.92
12:09:56:105,-23.48,4.93,-43.93,50.06
12:09:56:115,-23.07,5.50,-44.87,50.75
12:09:56:125,-24.11,5.00,-46.15,52.31
12:09:56:135,-23.09,5.49,-45.52,51.34
12:09:56:155,-23.79,5.06,-45.20,51.33
12:09:56:165,-23.62,4.89,-45.31,51.33
12:09:56:175,-23.30,4.94,-44.57,50.53
12:09:56:185,-22.59,5.64,-45.19,50.84
12:09:56:205,-23.70,4.88,-45.31,51.37
12:09:56:215,-23.06,5.77,-45.19,51.06
12:09:56:225,-23.33,4.93,-45.21,51.11
12:09:56:235,-23.77,5.25,-44.98,51.14
12:09:56:255,-23.51,4.90,-45.10,51.10
12:09:56:265,-23.66,4.16,-44.80,50.83
12:09:56:275,-23.53,5.82,-44.97,51.09
12:09:56:285,-23.41,4.75,-44.47,50.48
12:09:56:305,-23.79,5.15,-45.31,51.43
12:09:56:315,-23.14,4.76,-45.32,51.11
12:09:56:325,-23.20,5.04,-44.79,50.69
12:09:56:335,-23.18,5.40,-44.98,50.89
12:09:56:355,-24.11,4.75,-45.31,51.54
12:09:56:365,-23.58,5.09,-44.77,50.86
12:09:56:375,-23.39,5.11,-44.77,50.77
12:09:56:385,-23.53,4.71,-45.64,51.57
12:09:56:405,-23.35,5.40,-44.03,50.13
12:09:56:415,-22.78,5.45,-44.35,50.15
12:09:56:425,-23.91,4.86,-45.42,51.56
12:09:56:435,-23.08,5.40,-45.09,50.94
12:09:56:455,-23.33,4.84,-44.90,50.83
12:09:56:465,-23.57,5.27,-44.77,50.87
12:09:56:475,-23.27,5.49,-44.87,50.84
12:09:56:485,-23.07,5.69,-45.19,51.05
12:09:56:505,-22.98,5.33,-44.77,50.61
12:09:56:515,-23.79,5.05,-45.31,51.43
12:09:56:525,-23.30,4.94,-44.57,50.53
12:09:56:535,-22.52,5.37,-45.52,51.07
12:09:56:555,-23.81,4.68,-45.21,51.32
12:09:56:565,-23.97,5.12,-45.20,51.42
12:09:56:575,-23.33,4.92,-45.42,51.30
12:09:56:585,-23.88,5.05,-44.99,51.19
12:09:56:605,-23.16,4.83,-45.96,51.69
12:09:56:615,-23.41,5.00,-45.53,51.44
12:09:56:625,-23.69,5.15,-45.73,51.76
12:09:56:635,-22.73,5.08,-45.31,50.95
12:09:56:655,-23.91,4.77,-45.10,51.27
12:09:56:665,-23.59,5.17,-45.31,51.35
12:09:56:675,-22.91,5.42,-45.63,51.34
12:09:56:685,-23.29,5.21,-44.77,50.74
12:09:56:705,-23.08,5.67,-45.93,51.72
12:09:56:715,-23.39,5.20,-44.99,50.97
12:09:56:725,-23.58,4.92,-43.93,50.10
12:09:56:735,-23.40,5.01,-44.68,50.68
12:09:56:755,-23.86,5.23,-44.98,51.19
12:09:56:765,-23.91,4.68,-44.90,51.08
12:09:56:775,-23.52,4.90,-45.42,51.38
12:09:56:785,-23.69,4.98,-44.88,51.00
12:09:56:805,-23.42,5.92,-45.07,51.13
12:09:56:815,-23.68,5.09,-44.57,50.72
12:09:56:825,-23.74,4.51,-45.21,51.27
12:09:56:835,-23.69,5.06,-45.41,51.47
12:09:56:855,-23.56,5.45,-44.98,51.07
12:09:56:865,-23.81,4.70,-45.10,51.22
12:09:56:875,-23.02,4.97,-44.79,50.60
12:09:56:885,-22.74,5.08,-45.53,51.15
12:09:56:905,-23.51,4.99,-45.31,51.29
12:09:56:915,-23.42,4.73,-44.79,50.76
12:09:56:925,-23.42,4.90,-45.53,51.44
12:09:56:935,-23.24,5.86,-44.97,50.96
12:09:56:955,-23.91,4.60,-44.69,50.89
12:09:56:965,-24.00,4.77,-44.90,51.13
12:09:56:975,-23.27,5.58,-44.87,50.85
12:09:56:985,-23.63,4.79,-45.53,51.52
12:09:57:005,-23.46,5.55,-45.30,51.31
12:09:57:015,-23.81,4.78,-45.31,51.41
12:09:57:025,-23.42,4.82,-45.10,51.05
12:09:57:035,-23.00,5.32,-45.31,51.09
12:09:57:055,-23.72,4.71,-44.90,50.99
12:09:57:065,-23.90,4.86,-45.31,51.46
12:09:57:075,-23.66,5.36,-44.77,50.92
12:09:57:085,-22.35,6.31,-45.38,50.98
12:09:57:105,-22.83,4.98,-44.90,50.61
12:09:57:115,-23.81,4.70,-44.79,50.94
12:09:57:125,-23.42,4.73,-44.90,50.86
12:09:57:135,-23.35,4.65,-45.32,51.20
12:09:57:155,-24.01,4.59,-44.58,50.84
12:09:57:165,-23.86,5.23,-44.87,51.09
12:09:57:175,-23.29,5.12,-44.77,50.73
12:09:57:185,-23.29,5.38,-45.62,51.50
12:09:57:205,-23.44,5.83,-45.18,51.23
12:09:57:215,-23.02,5.05,-44.99,50.79
12:09:57:225,-23.46,5.38,-44.55,50.64
12:09:57:235,-23.52,4.81,-45.32,51.29
12:09:57:255,-23.48,5.18,-45.09,51.10
12:09:57:265,-23.62,4.71,-45.01,51.04
12:09:57:275,-23.05,4.86,-45.53,51.26
12:09:57:285,-23.59,5.25,-45.73,51.72
12:09:57:305,-23.68,5.08,-44.77,50.90
12:09:57:315,-23.68,5.08,-44.68,50.82
12:09:57:325,-23.73,4.61,-45.10,51.17
12:09:57:335,-22.85,6.06,-45.60,51.37
12:09:57:355,-23.57,5.18,-44.66,50.77
12:09:57:365,-23.69,4.89,-44.79,50.90
12:09:57:375,-23.30,5.11,-45.31,51.21
12:09:57:385,-22.70,5.44,-45.52,51.16
12:09:57:405,-23.25,5.83,-45.71,51.62
12:09:57:415,-23.45,4.55,-45.23,51.15
12:09:57:425,-23.61,4.81,-44.68,50.76
12:09:57:435,-23.41,5.10,-45.42,51.35
12:09:57:455,-24.02,4.57,-45.10,51.31
12:09:57:465,-24.09,4.84,-45.31,51.55
12:09:57:475,-23.47,5.20,-44.57,50.64
12:09:57:485,-22.97,5.51,-44.77,50.62
12:09:57:505,-23.39,5.20,-44.88,50.88
12:09:57:515,-23.31,5.01,-45.10,51.02
12:09:57:525,-23.62,4.64,-44.58,50.66
12:09:57:535,-22.90,5.42,-45.41,51.14
12:09:57:555,-23.73,4.61,-45.10,51.17
12:09:57:565,-23.94,4.23,-44.69,50.87
12:09:57:575,-23.95,4.31,-45.23,51.36
12:09:57:585,-23.38,5.55,-45.51,51.46
12:09:57:605,-23.62,4.89,-45.42,51.43
12:09:57:615,-23.89,4.97,-44.77,50.99
12:09:57:625,-23.63,4.79,-45.53,51.52
12:09:57:635,-23.22,5.03,-45.31,51.16
12:09:57:655,-23.63,4.54,-44.69,50.76
12:09:57:665,-23.81,4.70,-45.01,51.13
12:09:57:675,-23.33,4.84,-44.90,50.83
12:09:57:685,-23.18,5.40,-44.98,50.89
12:09:57:705,-22.46,5.84,-44.65,50.32
12:09:57:715,-23.53,4.62,-45.21,51.18
12:09:57:725,-23.79,5.06,-45.09,51.23
12:09:57:735,-23.41,5.10,-45.42,51.35
12:09:57:755,-23.58,5.26,-45.30,51.34
12:09:57:765,-23.61,5.16,-45.73,51.72
12:09:57:775,-23.18,5.32,-44.66,50.60
12:09:57:785,-23.39,5.20,-45.09,51.06
12:09:57:805,-23.27,5.58,-45.08,51.03
12:09:57:815,-23.50,5.00,-44.88,50.91
12:09:57:825,-22.97,5.34,-44.03,49.95
12:09:57:835,-22.72,5.17,-45.10,50.77
12:09:57:855,-23.01,5.14,-45.10,50.89
12:09:57:865,-23.50,5.00,-44.88,50.91
12:09:57:875,-23.48,5.10,-44.77,50.82
12:09:57:885,-23.00,5.50,-45.62,51.38
12:09:57:905,-23.51,4.99,-45.52,51.47
12:09:57:915,-23.23,4.93,-45.21,51.07
12:09:57:925,-23.23,4.76,-44.90,50.77
12:09:57:935,-23.63,4.71,-45.21,51.23
12:09:57:955,-23.48,4.93,-44.25,50.34
12:09:57:965,-24.02,4.57,-45.01,51.22
12:09:57:975,-22.97,5.70,-45.19,51.01
12:09:57:985,-23.29,5.21,-44.66,50.64
12:09:58:005,-22.72,5.43,-45.84,51.44
12:09:58:015,-23.47,5.28,-44.66,50.73
12:09:58:025,-23.69,4.82,-44.04,50.24
12:09:58:035,-22.98,5.34,-44.57,50.43
12:09:58:055,-24.30,4.64,-45.31,51.63
12:09:58:065,-23.63,4.54,-44.58,50.66
12:09:58:075,-24.01,4.84,-45.42,51.60
12:09:58:085,-23.28,5.39,-44.98,50.93
12:09:58:105,-23.05,5.87,-44.97,50.87
12:09:58:115,-23.97,5.14,-45.09,51.33
12:09:58:125,-23.34,4.65,-45.21,51.09
12:09:58:135,-23.52,4.82,-45.10,51.10
12:09:58:155,-23.40,5.10,-45.31,51.25
12:09:58:165,-23.23,4.67,-44.47,50.39
12:09:58:175,-23.08,5.33,-44.46,50.37
12:09:58:185,-22.97,5.70,-45.08,50.91
12:09:58:205,-22.92,5.32,-45.84,51.52
12:09:58:215,-23.29,5.21,-45.09,51.02
12:09:58:225,-23.13,4.68,-44.69,50.54
12:09:58:235,-23.77,5.25,-44.77,50.96
12:09:58:255,-23.24,4.75,-45.53,51.34
12:09:58:265,-23.58,5.00,-44.36,50.49
12:09:58:275,-23.88,4.88,-44.36,50.61
12:09:58:285,-22.97,5.60,-45.09,50.91
12:09:58:305,-23.47,5.45,-45.41,51.41
12:09:58:315,-24.09,4.84,-45.20,51.45
12:09:58:325,-23.19,5.31,-45.09,50.98
12:09:58:335,-23.39,5.20,-44.99,50.97
12:09:58:355,-23.61,4.89,-45.10,51.14
12:09:58:365,-23.91,4.68,-44.90,51.08
12:09:58:375,-23.50,5.18,-45.20,51.21
12:09:58:385,-23.12,5.04,-44.99,50.84
12:09:58:405,-23.17,5.49,-44.98,50.89
12:09:58:415,-23.58,5.00,-44.25,50.39
12:09:58:425,-23.72,4.53,-44.58,50.70
12:09:58:435,-23.94,4.40,-45.23,51.36
12:09:58:455,-23.84,4.33,-44.80,50.93
12:09:58:465,-23.46,5.38,-44.77,50.83
12:09:58:475,-23.52,5.75,-44.44,50.61
12:09:58:485,-23.72,4.88,-45.42,51.47
12:09:58:505,-23.47,5.45,-45.41,51.41
12:09:58:515,-23.58,5.26,-45.41,51.44
12:09:58:525,-23.61,4.99,-45.31,51.33
12:09:58:535,-23.61,4.89,-45.21,51.24
12:09:58:555,-23.57,5.18,-44.46,50.59
12:09:58:565,-23.89,4.95,-45.10,51.28
12:09:58:575,-23.38,5.12,-44.14,50.21
12:09:58:585,-23.02,5.22,-45.63,51.37
12:09:58:605,-23.67,5.26,-44.98,51.10
12:09:58:615,-24.05,5.58,-45.51,51.77
12:09:58:625,-23.30,4.94,-44.25,50.25
12:09:58:635,-23.41,4.83,-44.79,50.77
12:09:58:655,-23.97,4.95,-44.68,50.94
12:09:58:665,-23.40,5.18,-45.52,51.44
12:09:58:675,-23.47,5.28,-44.66,50.73
12:09:58:685,-23.80,4.78,-44.99,51.13
12:09:58:705,-23.27,5.83,-45.82,51.72
12:09:58:715,-23.70,4.88,-45.10,51.19
12:09:58:725,-24.12,4.56,-45.21,51.45
12:09:58:735,-23.12,5.04,-45.42,51.21
12:09:58:755,-23.59,5.00,-44.68,50.77
12:09:58:765,-23.41,4.92,-45.21,51.15
12:09:58:775,-23.09,5.22,-44.99,50.84
12:09:58:785,-23.50,5.09,-45.20,51.20
12:09:58:805,-23.44,4.90,-45.74,51.63
12:09:58:815,-23.45,5.73,-45.29,51.32
12:09:58:825,-23.66,5.53,-45.19,51.30
12:09:58:835,-23.07,5.50,-44.77,50.67
12:09:58:855,-24.09,4.76,-44.99,51.26
12:09:58:865,-23.66,5.27,-44.46,50.63
12:09:58:875,-23.05,5.97,-45.08,50.98
12:09:58:885,-23.34,4.65,-45.21,51.09
12:09:58:905,-23.59,5.08,-45.20,51.24
12:09:58:915,-23.69,5.06,-45.31,51.38
12:09:58:925,-23.55,5.64,-45.08,51.17
12:09:58:935,-23.39,5.03,-44.25,50.30
12:09:58:955,-23.48,5.27,-45.20,51.21
12:09:58:965,-23.44,4.47,-44.58,50.56
12:09:58:975,-22.81,5.26,-44.99,50.72
12:09:58:985,-23.29,5.21,-44.66,50.64
12:09:59:005,-23.06,5.77,-45.29,51.15
12:09:59:015,-23.51,4.82,-44.90,50.91
12:09:59:025,-23.90,4.68,-44.68,50.88
12:09:59:035,-23.23,4.93,-45.53,51.35
12:09:59:055,-23.39,5.20,-44.99,50.97
12:09:59:065,-23.19,5.04,-44.47,50.41
12:09:59:075,-23.25,5.76,-45.29,51.23
12:09:59:085,-23.55,4.71,-45.75,51.67
12:09:59:105,-23.29,5.12,-44.57,50.55
12:09:59:115,-23.16,5.86,-45.40,51.30
12:09:59:125,-23.79,4.89,-44.47,50.67
12:09:59:135,-23.19,5.39,-45.62,51.46
12:09:59:155,-23.85,5.25,-44.46,50.72
12:09:59:165,-23.44,4.64,-45.21,51.14
12:09:59:175,-22.81,5.25,-45.42,51.10
12:09:59:185,-23.48,5.27,-45.41,51.39
12:09:59:205,-23.41,4.92,-45.21,51.15
12:09:59:215,-23.23,5.95,-44.75,50.77
12:09:59:225,-23.34,4.65,-44.90,50.81
12:09:59:235,-23.38,5.29,-44.77,50.79
12:09:59:255,-23.94,4.40,-44.90,51.07
12:09:59:265,-23.70,4.81,-44.57,50.71
12:09:59:275,-23.81,4.77,-45.53,51.60
12:09:59:285,-23.39,5.28,-45.30,51.25
12:09:59:305,-23.57,5.36,-45.09,51.16
12:09:59:315,-22.69,5.45,-44.98,50.68
12:09:59:325,-24.20,4.56,-45.01,51.31
12:09:59:335,-23.48,5.36,-45.73,51.68
12:09:59:355,-23.58,5.09,-44.68,50.77
12:09:59:365,-23.45,5.55,-44.87,50.93
12:09:59:375,-22.41,5.65,-45.62,51.14
12:09:59:385,-23.51,4.82,-44.68,50.71
12:09:59:405,-23.09,5.49,-45.62,51.42
12:09:59:415,-23.95,5.32,-44.87,51.14
12:09:59:425,-23.51,5.00,-45.20,51.19
12:09:59:435,-23.36,5.56,-45.19,51.17
12:09:59:455,-23.95,4.14,-44.80,50.97
12:09:59:465,-23.40,4.93,-44.36,50.39
12:09:59:475,-23.40,5.27,-45.84,51.73
12:09:59:485,-23.58,5.09,-44.77,50.86
12:09:59:505,-23.68,5.00,-44.14,50.34
12:09:59:515,-23.57,5.36,-45.30,51.34
12:09:59:525,-24.33,4.45,-45.43,51.73
12:09:59:535,-23.05,5.87,-45.08,50.97
12:09:59:555,-23.85,4.32,-45.12,51.21
12:09:59:565,-23.61,4.81,-44.90,50.95
12:09:59:575,-23.55,4.54,-45.32,51.28
12:09:59:585,-22.79,5.44,-44.88,50.63
12:09:59:605,-23.22,5.03,-44.99,50.88
12:09:59:615,-23.00,5.42,-45.20,51.00
12:09:59:625,-23.52,4.73,-44.68,50.71
12:09:59:635,-23.08,5.59,-45.30,51.15
12:09:59:655,-23.80,4.79,-44.68,50.85
12:09:59:665,-23.78,5.06,-44.88,51.04
12:09:59:675,-23.18,5.49,-45.30,51.18
12:09:59:685,-23.90,4.95,-45.42,51.56
12:09:59:705,-23.28,5.48,-45.19,51.13
12:09:59:715,-23.81,4.70,-45.10,51.22
12:09:59:725,-23.09,5.32,-44.88,50.76
12:09:59:735,-23.06,5.69,-45.08,50.95
12:09:59:755,-23.20,5.12,-44.99,50.88
12:09:59:765,-23.81,4.68,-45.21,51.32
12:09:59:775,-23.48,5.18,-44.99,51.02
12:09:59:785,-23.59,4.90,-44.47,50.58
12:09:59:805,-22.91,5.33,-45.41,51.14
12:09:59:815,-23.97,5.05,-44.66,50.94
12:09:59:825,-23.75,5.53,-45.08,51.25
12:09:59:835,-23.17,5.66,-45.51,51.38
12:09:59:855,-24.33,4.45,-45.43,51.73
12:09:59:865,-23.72,4.61,-44.79,50.89
12:09:59:875,-23.35,4.72,-45.96,51.77
12:09:59:885,-24.06,5.31,-45.30,51.56
12:09:59:905,-23.50,4.92,-44.47,50.53
12:09:59:915,-23.59,5.00,-44.68,50.77
12:09:59:925,-23.57,5.27,-44.77,50.87
12:09:59:935,-23.47,5.37,-45.09,51.12
12:09:59:955,-24.16,5.11,-44.88,51.23
12:09:59:965,-23.42,4.73,-44.79,50.76
12:09:59:975,-23.81,4.78,-45.21,51.32
12:09:59:985,-23.28,5.73,-46.25,52.09
12:10:00:005,-23.63,4.61,-45.21,51.22
12:10:00:015,-23.39,5.37,-45.73,51.64
12:10:00:025,-23.34,5.66,-44.55,50.61
12:10:00:035,-23.28,5.65,-45.93,51.80
12:10:00:055,-23.53,4.81,-45.53,51.48
12:10:00:065,-23.17,4.39,-45.23,51.00
12:10:00:075,-23.40,5.18,-45.41,51.35
12:10:00:085,-23.59,5.08,-45.20,51.24
12:10:00:105,-23.50,5.09,-45.20,51.20
12:10:00:115,-23.22,5.11,-45.31,51.17
12:10:00:125,-23.11,5.14,-44.99,50.84
12:10:00:135,-22.59,5.55,-45.20,50.84
12:10:00:155,-23.91,4.68,-44.90,51.08
12:10:00:165,-23.80,4.78,-44.99,51.13
12:10:00:175,-23.86,5.42,-45.41,51.58
12:10:00:185,-23.48,5.18,-45.09,51.10
12:10:00:205,-23.53,4.47,-44.37,50.42
12:10:00:215,-23.40,5.18,-45.52,51.44
12:10:00:225,-23.83,4.60,-45.01,51.13
12:10:00:235,-23.27,5.58,-45.19,51.13
12:10:00:255,-23.23,4.76,-44.58,50.49
12:10:00:265,-23.41,5.00,-45.31,51.25
12:10:00:275,-23.61,4.81,-44.90,50.95
12:10:00:285,-23.11,5.04,-44.88,50.73
12:10:00:305,-24.02,4.57,-45.10,51.31
12:10:00:315,-23.27,5.39,-44.66,50.65
12:10:00:325,-23.51,4.82,-44.58,50.63
12:10:00:335,-23.72,4.97,-45.95,51.94
12:10:00:355,-23.81,4.61,-44.69,50.85
12:10:00:365,-24.05,4.48,-45.75,51.88
12:10:00:375,-23.19,5.39,-45.52,51.37
12:10:00:385,-24.03,4.39,-45.12,51.31
12:10:00:405,-23.33,4.92,-45.31,51.20
12:10:00:415,-23.40,5.01,-44.68,50.68
12:10:00:425,-23.48,5.45,-45.62,51.60
12:10:00:435,-23.02,5.22,-45.95,51.65
12:10:00:455,-23.63,4.45,-44.26,50.37
12:10:00:465,-23.51,5.00,-45.10,51.11
12:10:00:475,-23.16,5.67,-45.08,50.99
12:10:00:485,-23.30,5.20,-45.31,51.22
12:10:00:505,-23.62,4.71,-45.10,51.13
12:10:00:515,-23.52,4.99,-45.63,51.58
12:10:00:525,-23.39,5.20,-44.99,50.97
12:10:00:535,-23.20,5.12,-45.20,51.07
12:10:00:555,-23.01,5.06,-44.68,50.51
12:10:00:565,-23.91,4.68,-44.90,51.08
12:10:00:575,-23.14,4.76,-45.32,51.11
12:10:00:585,-22.90,5.43,-45.20,50.96
12:10:00:605,-23.61,4.99,-45.20,51.24
12:10:00:615,-22.92,5.15,-45.20,50.94
12:10:00:625,-23.73,4.70,-45.53,51.56
12:10:00:635,-23.17,5.40,-44.55,50.51
12:10:00:655,-23.50,5.09,-44.99,51.01
12:10:00:665,-23.70,4.71,-44.47,50.61
12:10:00:675,-23.86,5.23,-44.87,51.09
12:10:00:685,-22.98,5.43,-44.88,50.72
12:10:00:705,-23.57,5.36,-45.30,51.34
12:10:00:715,-23.62,4.62,-44.79,50.84
12:10:00:725,-23.19,5.48,-45.52,51.38
12:10:00:735,-23.27,5.66,-45.19,51.14
12:10:00:755,-23.61,5.08,-45.42,51.44
12:10:00:765,-23.22,4.94,-44.90,50.78
12:10:00:775,-22.98,5.77,-45.93,51.69
12:10:00:785,-22.92,5.06,-44.88,50.65
12:10:00:805,-23.36,5.56,-44.98,50.99
12:10:00:815,-24.07,5.12,-44.88,51.19
12:10:00:825,-23.73,4.60,-45.32,51.37
12:10:00:835,-23.61,5.08,-45.52,51.53
12:10:00:855,-23.41,4.75,-44.47,50.48
12:10:00:865,-24.00,4.86,-45.10,51.32
12:10:00:875,-23.20,5.12,-45.10,50.98
12:10:00:885,-23.20,5.29,-45.52,51.37
12:10:00:905,-23.63,4.71,-45.42,51.42
12:10:00:915,-23.07,5.67,-45.51,51.33
12:10:00:925,-23.74,4.34,-44.80,50.89
12:10:00:935,-22.98,4.49,-45.65,51.31
12:10:00:955,-23.83,4.60,-45.32,51.41
12:10:00:965,-24.08,4.86,-44.57,50.89
12:10:00:975,-23.11,5.22,-45.41,51.22
12:10:00:985,-23.38,5.38,-44.98,50.98
12:10:01:005,-23.28,5.39,-44.98,50.93
12:10:01:015,-23.30,5.11,-44.88,50.83
12:10:01:025,-23.83,4.60,-45.01,51.13
12:10:01:035,-23.55,5.55,-44.76,50.88
12:10:01:055,-23.36,5.48,-44.98,50.98
12:10:01:065,-23.41,4.92,-44.99,50.96
12:10:01:075,-23.27,5.66,-45.19,51.14
12:10:01:085,-23.79,4.98,-44.88,51.04
12:10:01:105,-23.57,5.27,-44.77,50.87
12:10:01:115,-23.91,4.86,-45.42,51.56
12:10:01:125,-23.58,5.09,-44.68,50.77
12:10:01:135,-23.05,4.77,-45.01,50.79
12:10:01:155,-23.78,5.06,-44.77,50.95
12:10:01:165,-23.89,4.87,-44.79,50.99
12:10:01:175,-23.06,5.77,-45.19,51.06
12:10:01:185,-23.66,5.36,-44.44,50.63
12:10:01:205,-23.41,5.18,-45.74,51.64
12:10:01:215,-23.62,4.81,-45.21,51.24
12:10:01:225,-23.68,5.16,-45.20,51.29
12:10:01:235,-23.72,4.88,-45.42,51.47
12:10:01:255,-23.81,4.87,-45.53,51.61
12:10:01:265,-23.33,4.75,-45.01,50.91
12:10:01:275,-23.20,5.04,-44.68,50.59
12:10:01:285,-23.08,5.59,-45.30,51.15
12:10:01:305,-23.30,5.20,-45.31,51.22
12:10:01:315,-23.19,5.22,-44.88,50.79
12:10:01:325,-23.73,4.68,-45.64,51.65
12:10:01:335,-23.92,4.67,-45.53,51.65
12:10:01:355,-23.89,4.87,-44.79,50.99
12:10:01:365,-23.51,4.99,-45.31,51.29
12:10:01:375,-23.63,4.62,-44.90,50.95
12:10:01:385,-23.69,4.98,-44.99,51.09
12:10:01:405,-23.29,5.12,-44.68,50.64
12:10:01:415,-23.78,4.98,-44.57,50.76
12:10:01:425,-22.74,4.89,-45.01,50.66
12:10:01:435,-23.53,5.73,-44.97,51.08
12:10:01:455,-23.91,4.68,-44.79,50.99
12:10:01:465,-23.48,5.18,-44.99,51.02
12:10:01:475,-22.79,5.80,-45.93,51.60
12:10:01:485,-23.72,4.62,-44.69,50.80
12:10:01:505,-23.55,5.64,-45.19,51.27
12:10:01:515,-23.80,4.78,-44.90,51.04
12:10:01:525,-23.70,4.71,-44.58,50.71
12:10:01:535,-22.61,5.45,-45.20,50.83
12:10:01:555,-23.41,4.83,-44.79,50.77
12:10:01:565,-23.46,5.29,-44.46,50.55
12:10:01:575,-23.51,4.82,-44.90,50.91
12:10:01:585,-23.78,5.16,-44.77,50.96
12:10:01:605,-22.91,5.42,-45.63,51.34
12:10:01:615,-24.05,5.39,-45.19,51.47
12:10:01:625,-23.34,4.65,-45.21,51.09
12:10:01:635,-22.98,5.16,-44.14,50.03
12:10:01:655,-23.86,5.06,-44.25,50.53
12:10:01:665,-23.59,4.99,-44.79,50.87
12:10:01:675,-23.70,4.81,-44.57,50.71
12:10:01:685,-22.90,5.42,-45.52,51.24
12:10:01:705,-23.72,4.71,-44.79,50.90
12:10:01:715,-23.51,4.99,-45.31,51.29
12:10:01:725,-23.41,5.00,-45.31,51.25
12:10:01:735,-23.29,5.21,-44.99,50.93
12:10:01:755,-23.58,5.18,-44.77,50.87
12:10:01:765,-22.94,4.78,-44.90,50.64
12:10:01:775,-23.17,5.59,-44.98,50.90
12:10:01:785,-23.50,5.00,-44.68,50.73
12:10:01:805,-23.35,5.66,-45.08,51.08
12:10:01:815,-23.09,5.23,-44.88,50.75
12:10:01:825,-23.52,4.64,-44.79,50.80
12:10:01:835,-23.27,5.58,-45.19,51.13
12:10:01:855,-23.69,4.81,-44.47,50.62
12:10:01:865,-23.31,4.84,-44.68,50.63
12:10:01:875,-23.27,5.40,-44.24,50.27
12:10:01:885,-23.68,4.99,-44.57,50.71
12:10:01:905,-23.45,5.65,-44.97,51.03
12:10:01:915,-23.28,5.38,-45.20,51.13
12:10:01:925,-23.88,5.15,-44.88,51.10
12:10:01:935,-23.62,4.71,-45.01,51.04
12:10:01:955,-23.56,4.44,-45.43,51.37
12:10:01:965,-23.59,5.26,-45.63,51.64
12:10:01:975,-23.31,4.84,-44.79,50.72
12:10:01:985,-22.61,5.47,-45.09,50.74
12:10:02:005,-23.39,5.28,-45.30,51.25
12:10:02:015,-23.11,5.14,-44.99,50.84
12:10:02:025,-23.57,5.18,-44.66,50.77
