# sensor:magnetometer
# Requested Sample Rate: 75 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:04:00:740,-23.56,5.80,-46.03,52.03
12:04:00:750,-23.13,5.95,-44.97,50.92
12:04:00:760,-23.22,6.12,-45.07,51.06
12:04:00:770,-23.24,7.04,-44.93,51.07
12:04:00:790,-23.34,5.93,-45.29,51.29
12:04:00:800,-22.58,5.90,-45.82,51.43
12:04:00:810,-23.18,5.49,-45.09,51.00
12:04:00:830,-23.12,6.31,-45.70,51.60
12:04:00:840,-23.63,5.64,-44.65,50.83
12:04:00:850,-23.22,6.31,-45.49,51.46
12:04:00:870,-23.50,6.19,-45.07,51.20
12:04:00:881,-23.11,6.32,-45.07,51.04
12:04:00:890,-23.13,6.12,-45.49,51.40
12:04:00:910,-23.51,5.08,-45.63,51.58
12:04:00:920,-23.34,6.01,-45.60,51.58
12:04:00:940,-23.57,5.54,-45.51,51.55
12:04:00:950,-22.98,5.51,-45.09,50.91
12:04:00:960,-23.86,5.40,-45.73,51.86
12:04:00:970,-23.13,6.14,-45.29,51.22
12:04:00:990,-23.07,6.61,-44.63,50.67
12:04:01:000,-24.06,5.39,-45.30,51.57
12:04:01:010,-23.44,5.75,-44.87,50.95
12:04:01:030,-23.00,6.51,-45.27,51.20
12:04:01:040,-23.20,5.29,-45.41,51.27
12:04:01:051,-23.45,5.82,-45.71,51.71
12:04:01:070,-23.67,5.26,-44.98,51.10
12:04:01:080,-23.86,5.32,-45.41,51.57
12:04:01:090,-23.57,5.27,-44.77,50.87
12:04:01:110,-23.55,5.81,-45.82,51.84
12:04:01:120,-23.25,5.67,-44.87,50.86
12:04:01:130,-23.78,5.42,-45.82,51.91
12:04:01:150,-23.30,5.45,-46.25,52.07
12:04:01:160,-23.17,5.75,-45.82,51.67
12:04:01:170,-23.05,5.97,-45.18,51.06
12:04:01:190,-23.06,6.04,-45.92,51.74
12:04:01:201,-23.68,5.33,-45.62,51.67
12:04:01:210,-23.57,5.37,-44.87,50.97
12:04:01:230,-23.17,5.67,-45.19,51.10
12:04:01:240,-23.64,5.62,-45.08,51.21
12:04:01:250,-23.53,5.99,-45.60,51.67
12:04:01:270,-23.55,5.47,-44.55,50.69
12:04:01:280,-23.57,5.44,-45.30,51.35
12:04:01:300,-23.61,6.09,-44.96,51.14
12:04:01:310,-23.51,6.01,-44.64,50.81
12:04:01:320,-23.42,5.92,-45.07,51.13
12:04:01:330,-23.27,5.56,-45.30,51.23
12:04:01:350,-23.35,5.56,-44.87,50.89
12:04:01:360,-23.36,5.73,-45.82,51.75
12:04:01:370,-23.39,5.37,-45.73,51.64
12:04:01:390,-23.36,6.66,-44.83,50.99
12:04:01:400,-23.36,5.65,-45.62,51.56
12:04:01:410,-23.46,5.55,-44.98,51.03
12:04:01:430,-22.75,6.16,-46.03,51.72
12:04:01:440,-23.64,5.71,-45.29,51.41
12:04:01:451,-23.47,5.45,-45.30,51.31
12:04:01:470,-23.73,5.71,-44.76,50.98
12:04:01:480,-23.35,5.75,-45.08,51.09
12:04:01:491,-23.61,5.83,-44.22,50.47
12:04:01:510,-23.36,5.48,-44.76,50.79
12:04:01:520,-23.34,5.84,-44.86,50.90
12:04:01:530,-23.01,6.50,-45.59,51.48
12:04:01:551,-23.96,5.40,-45.41,51.63
12:04:01:561,-24.14,5.31,-44.76,51.13
12:04:01:570,-23.39,5.28,-45.20,51.17
12:04:01:591,-23.25,5.76,-45.08,51.05
12:04:01:600,-23.55,5.64,-45.19,51.27
12:04:01:610,-23.72,5.98,-45.07,51.28
12:04:01:630,-23.39,5.37,-45.73,51.64
12:04:01:640,-23.67,5.53,-45.62,51.69
12:04:01:650,-23.77,5.43,-45.30,51.44
12:04:01:670,-23.53,5.90,-45.40,51.47
12:04:01:680,-23.56,5.37,-44.77,50.88
12:04:01:690,-23.34,6.10,-45.81,51.77
12:04:01:710,-23.34,5.66,-44.55,50.61
12:04:01:720,-23.52,5.83,-44.65,50.80
12:04:01:730,-23.25,5.66,-45.08,51.04
12:04:01:750,-23.86,5.32,-45.41,51.57
12:04:01:760,-23.59,5.16,-45.41,51.43
12:04:01:770,-23.85,5.59,-45.71,51.86
12:04:01:790,-23.33,6.01,-45.38,51.38
12:04:01:800,-23.02,6.42,-45.59,51.48
12:04:01:811,-23.40,6.03,-44.43,50.58
12:04:01:830,-22.96,5.88,-45.29,51.11
12:04:01:840,-23.55,5.89,-45.81,51.84
12:04:01:850,-23.47,5.45,-45.30,51.31
12:04:01:871,-23.17,5.49,-44.87,50.80
12:04:01:880,-23.75,5.43,-44.98,51.16
12:04:01:890,-22.91,6.51,-45.70,51.54
12:04:01:910,-23.96,5.40,-45.41,51.63
12:04:01:920,-23.83,5.53,-44.44,50.73
12:04:01:931,-22.66,6.17,-45.92,51.58
12:04:01:950,-23.63,5.81,-45.08,51.23
12:04:01:960,-24.07,5.38,-46.14,52.32
12:04:01:971,-23.13,6.12,-45.49,51.40
12:04:01:990,-23.55,5.81,-45.71,51.75
12:04:02:000,-23.14,5.95,-45.29,51.20
12:04:02:010,-23.55,5.47,-44.55,50.69
12:04:02:030,-23.85,5.33,-44.87,51.10
12:04:02:040,-23.34,5.75,-44.97,50.99
12:04:02:050,-23.48,5.27,-45.30,51.30
12:04:02:070,-23.61,6.26,-45.59,51.72
12:04:02:080,-23.75,5.34,-44.55,50.77
12:04:02:090,-23.40,5.28,-45.52,51.45
12:04:02:110,-23.48,6.37,-45.05,51.21
12:04:02:120,-23.94,5.60,-44.97,51.25
12:04:02:130,-23.56,5.45,-44.98,51.07
12:04:02:150,-23.36,5.82,-45.82,51.76
12:04:02:160,-23.30,6.12,-44.54,50.64
12:04:02:171,-22.52,6.56,-45.38,51.09
12:04:02:190,-23.55,5.81,-45.49,51.55
12:04:02:200,-22.55,6.37,-45.70,51.36
12:04:02:210,-23.24,5.94,-45.29,51.25
12:04:02:230,-23.34,5.93,-45.49,51.47
12:04:02:240,-22.96,5.88,-45.29,51.11
12:04:02:250,-23.23,6.20,-45.81,51.74
12:04:02:270,-23.05,5.78,-44.76,50.68
12:04:02:280,-23.42,6.27,-45.91,51.92
12:04:02:300,-22.51,6.56,-45.16,50.89
12:04:02:310,-22.51,6.83,-45.90,51.57
12:04:02:320,-22.74,6.26,-45.70,51.43
12:04:02:330,-23.44,5.92,-45.29,51.33
12:04:02:350,-23.42,6.10,-45.49,51.53
12:04:02:360,-22.91,6.60,-45.91,51.73
12:04:02:370,-23.02,6.32,-45.59,51.46
12:04:02:391,-22.83,6.53,-45.80,51.59
12:04:02:400,-22.94,6.23,-45.70,51.51
12:04:02:410,-23.05,5.95,-45.40,51.26
12:04:02:430,-23.40,6.47,-45.69,51.74
12:04:02:440,-23.80,6.06,-45.27,51.51
12:04:02:450,-23.13,6.04,-45.18,51.11
12:04:02:470,-23.23,6.30,-46.02,51.93
12:04:02:480,-23.34,5.84,-44.86,50.90
12:04:02:491,-23.34,5.93,-45.40,51.39
12:04:02:510,-22.92,6.08,-44.54,50.46
12:04:02:520,-23.44,5.83,-45.18,51.23
12:04:02:540,-23.19,6.49,-45.37,51.37
12:04:02:550,-23.56,5.54,-45.19,51.26
12:04:02:560,-22.78,5.80,-45.51,51.22
12:04:02:570,-23.85,5.50,-45.40,51.57
12:04:02:590,-23.61,6.26,-45.48,51.62
12:04:02:600,-23.30,6.21,-44.96,51.02
12:04:02:610,-23.91,5.78,-44.86,51.16
12:04:02:631,-23.16,5.93,-46.03,51.87
12:04:02:640,-23.55,5.81,-45.60,51.65
12:04:02:660,-23.24,6.11,-45.70,51.63
12:04:02:670,-23.72,5.64,-44.13,50.41
12:04:02:680,-23.09,5.23,-44.88,50.75
12:04:02:700,-23.63,5.98,-45.70,51.80
12:04:02:711,-23.53,5.90,-45.29,51.38
12:04:02:720,-22.84,6.42,-46.13,51.87
12:04:02:730,-23.74,5.61,-44.97,51.16
12:04:02:750,-23.56,5.54,-45.30,51.36
12:04:02:760,-23.53,5.82,-45.29,51.37
12:04:02:771,-23.05,5.95,-45.29,51.16
12:04:02:790,-23.50,6.19,-45.07,51.20
12:04:02:800,-22.81,6.53,-45.59,51.40
12:04:02:820,-23.27,6.67,-44.94,51.05
12:04:02:830,-24.25,5.28,-45.19,51.56
12:04:02:841,-23.73,5.80,-45.18,51.36
12:04:02:850,-23.38,5.38,-45.09,51.07
12:04:02:870,-22.75,5.06,-46.16,51.72
12:04:02:880,-23.38,5.38,-45.09,51.07
12:04:02:900,-23.70,6.16,-45.38,51.57
12:04:02:910,-23.03,6.14,-45.38,51.26
12:04:02:920,-23.29,6.39,-45.05,51.12
12:04:02:941,-23.62,5.82,-44.76,50.94
12:04:02:950,-23.44,6.00,-45.49,51.53
12:04:02:960,-22.79,6.80,-45.69,51.51
12:04:02:970,-23.66,5.53,-45.40,51.49
12:04:02:990,-23.23,5.86,-44.65,50.67
12:04:03:000,-23.05,5.95,-45.49,51.34
12:04:03:010,-23.24,5.84,-45.18,51.14
12:04:03:030,-23.25,5.76,-45.19,51.15
12:04:03:040,-23.41,6.01,-44.86,50.96
12:04:03:050,-23.55,5.72,-45.51,51.56
12:04:03:070,-23.16,5.67,-45.08,50.99
12:04:03:080,-23.73,5.71,-44.65,50.89
12:04:03:090,-23.66,5.44,-44.87,51.02
12:04:03:110,-23.56,5.28,-44.24,50.40
12:04:03:120,-23.48,5.36,-45.52,51.50
12:04:03:140,-23.62,5.82,-44.65,50.85
12:04:03:150,-23.94,5.69,-45.18,51.44
12:04:03:160,-24.00,5.95,-44.75,51.13
12:04:03:180,-23.69,5.42,-46.47,52.44
12:04:03:190,-23.69,5.42,-46.47,52.44
12:04:03:200,-23.56,4.61,-45.85,51.75
12:04:03:220,-23.38,5.55,-45.51,51.46
12:04:03:230,-23.35,5.75,-45.29,51.28
12:04:03:240,-23.44,5.83,-44.97,51.04
12:04:03:260,-23.51,6.10,-44.96,51.10
12:04:03:270,-23.99,5.12,-45.41,51.61
12:04:03:280,-23.66,5.53,-45.08,51.21
12:04:03:300,-23.44,6.09,-45.92,51.91
12:04:03:310,-23.72,5.98,-45.18,51.37
12:04:03:320,-23.50,6.45,-45.69,51.78
12:04:03:340,-23.64,5.62,-44.87,51.03
12:04:03:350,-23.48,5.37,-45.30,51.31
12:04:03:360,-23.05,5.87,-44.97,50.87
12:04:03:370,-23.75,5.51,-45.30,51.45
12:04:03:390,-23.63,5.89,-45.29,51.42
12:04:03:401,-24.22,5.92,-45.70,52.06
12:04:03:410,-23.58,6.27,-44.85,51.06
12:04:03:430,-23.70,6.16,-45.59,51.75
12:04:03:440,-23.56,5.54,-45.40,51.44
12:04:03:450,-23.86,5.33,-45.09,51.29
12:04:03:470,-22.67,6.08,-45.92,51.57
12:04:03:480,-23.73,5.80,-45.40,51.55
12:04:03:490,-23.75,5.60,-45.51,51.64
12:04:03:510,-23.73,5.88,-45.49,51.65
12:04:03:520,-23.24,5.86,-44.97,50.96
12:04:03:540,-23.44,6.00,-45.60,51.62
12:04:03:551,-23.42,5.93,-44.65,50.77
12:04:03:560,-23.74,5.70,-45.51,51.64
12:04:03:570,-23.33,6.11,-45.49,51.49
12:04:03:590,-23.64,5.80,-45.71,51.79
12:04:03:600,-23.00,6.51,-45.27,51.20
12:04:03:610,-23.62,6.08,-45.81,51.90
12:04:03:630,-24.17,5.11,-45.09,51.41
12:04:03:640,-23.97,5.14,-45.09,51.33
12:04:03:663,-23.36,5.31,-44.35,50.40
12:04:03:673,-23.14,6.12,-45.70,51.59
12:04:03:683,-23.52,5.83,-44.76,50.90
12:04:03:693,-23.17,5.66,-45.51,51.38
12:04:03:713,-23.24,5.86,-44.97,50.96
12:04:03:723,-23.38,5.55,-45.73,51.65
12:04:03:733,-23.56,5.54,-45.19,51.26
12:04:03:753,-23.42,5.92,-45.07,51.13
12:04:03:763,-23.24,6.03,-45.49,51.44
12:04:03:773,-23.39,5.20,-44.77,50.78
12:04:03:793,-23.14,5.95,-45.18,51.11
12:04:03:803,-23.05,6.22,-46.02,51.84
12:04:03:813,-23.35,5.92,-45.92,51.86
12:04:03:833,-23.68,5.17,-44.77,50.91
12:04:03:843,-23.66,5.36,-44.66,50.82
12:04:03:853,-23.22,6.12,-45.18,51.16
12:04:03:873,-24.11,5.77,-44.65,51.07
12:04:03:883,-23.69,5.23,-46.04,52.04
12:04:03:893,-23.46,5.64,-45.30,51.32
12:04:03:913,-23.50,5.17,-45.41,51.39
12:04:03:923,-23.17,5.66,-45.62,51.47
12:04:03:933,-23.55,5.89,-45.71,51.76
12:04:03:953,-23.59,6.27,-45.16,51.34
12:04:03:963,-22.89,6.62,-45.05,50.97
12:04:03:973,-23.35,5.92,-45.81,51.76
12:04:03:993,-23.52,5.92,-45.07,51.18
12:04:04:003,-23.46,5.55,-45.08,51.12
12:04:04:013,-23.18,5.40,-44.98,50.89
12:04:04:033,-23.22,5.28,-45.95,51.75
12:04:04:043,-23.24,6.03,-45.49,51.44
12:04:04:053,-23.25,5.76,-44.97,50.95
12:04:04:073,-23.58,5.09,-44.77,50.86
12:04:04:083,-23.70,4.98,-45.31,51.38
12:04:04:093,-23.11,5.12,-45.20,51.02
12:04:04:113,-23.45,5.90,-45.71,51.71
12:04:04:123,-23.46,5.64,-45.51,51.51
12:04:04:133,-23.33,6.01,-45.29,51.29
12:04:04:153,-23.41,6.11,-45.07,51.15
12:04:04:163,-23.53,5.82,-45.08,51.18
12:04:04:173,-23.78,5.15,-45.20,51.33
12:04:04:193,-23.16,5.76,-45.40,51.29
12:04:04:203,-23.36,5.73,-45.71,51.66
12:04:04:213,-23.94,5.69,-45.40,51.63
12:04:04:233,-23.86,5.50,-45.62,51.77
12:04:04:243,-23.75,5.53,-45.08,51.25
12:04:04:253,-23.16,5.93,-46.03,51.87
12:04:04:273,-23.48,5.27,-45.30,51.30
12:04:04:283,-23.46,5.29,-44.24,50.35
12:04:04:293,-23.46,5.55,-45.40,51.40
12:04:04:313,-23.75,5.34,-44.66,50.87
12:04:04:323,-23.56,5.81,-45.92,51.94
12:04:04:333,-23.35,5.92,-45.71,51.67
12:04:04:353,-23.33,6.20,-45.59,51.59
12:04:04:363,-23.34,6.01,-45.71,51.68
12:04:04:373,-22.77,5.81,-45.30,51.03
12:04:04:393,-23.36,5.65,-45.19,51.18
12:04:04:403,-23.14,5.95,-45.29,51.20
12:04:04:413,-23.61,5.90,-44.65,50.85
12:04:04:433,-23.08,6.43,-44.32,50.38
12:04:04:443,-24.12,5.76,-45.18,51.53
12:04:04:453,-23.73,5.97,-46.03,52.13
12:04:04:473,-23.74,5.53,-44.65,50.87
12:04:04:483,-24.07,5.21,-45.20,51.47
12:04:04:493,-22.95,6.05,-45.60,51.41
12:04:04:513,-23.03,6.05,-45.18,51.07
12:04:04:523,-23.45,5.82,-45.71,51.71
12:04:04:533,-22.90,6.61,-45.48,51.35
12:04:04:553,-23.02,6.32,-45.70,51.56
12:04:04:563,-23.48,5.37,-45.30,51.31
12:04:04:573,-23.46,5.55,-44.98,51.03
12:04:04:593,-23.81,5.88,-44.97,51.22
12:04:04:603,-22.75,6.16,-45.92,51.62
12:04:04:613,-23.42,5.93,-44.86,50.95
12:04:04:633,-23.64,5.80,-45.60,51.69
12:04:04:643,-23.44,5.90,-45.60,51.61
12:04:04:653,-23.35,5.83,-45.71,51.66
12:04:04:673,-23.24,5.76,-44.87,50.86
12:04:04:683,-23.47,5.37,-45.19,51.20
12:04:04:693,-23.46,5.55,-45.19,51.22
12:04:04:713,-23.55,5.64,-44.87,50.99
12:04:04:723,-23.64,5.45,-44.66,50.83
12:04:04:733,-23.63,5.72,-44.86,51.02
12:04:04:753,-23.85,5.42,-44.98,51.20
12:04:04:763,-23.16,5.84,-45.71,51.58
12:04:04:773,-23.07,5.33,-44.25,50.19
12:04:04:793,-23.48,5.37,-45.30,51.31
12:04:04:803,-23.81,6.15,-45.70,51.90
12:04:04:813,-23.25,5.76,-45.29,51.23
12:04:04:833,-23.41,6.20,-45.27,51.34
12:04:04:843,-23.75,5.51,-45.30,51.45
12:04:04:853,-22.97,5.87,-45.82,51.59
12:04:04:873,-23.74,5.61,-44.97,51.16
12:04:04:883,-23.66,5.53,-45.19,51.30
12:04:04:893,-23.38,6.66,-45.15,51.28
12:04:04:913,-23.42,5.83,-44.76,50.86
12:04:04:923,-23.34,5.93,-45.29,51.29
12:04:04:933,-23.23,6.21,-45.70,51.64
12:04:04:953,-23.39,5.37,-45.41,51.36
12:04:04:963,-23.56,6.65,-44.83,51.08
12:04:04:973,-24.45,5.09,-44.77,51.27
12:04:04:993,-23.13,6.22,-45.59,51.50
12:04:05:003,-23.24,5.60,-44.02,50.09
12:04:05:013,-23.24,6.03,-45.38,51.34
12:04:05:033,-23.30,6.31,-44.96,51.03
12:04:05:043,-23.12,6.23,-45.07,51.03
12:04:05:053,-23.74,5.61,-45.19,51.35
12:04:05:073,-23.18,5.31,-44.88,50.79
12:04:05:083,-23.46,5.64,-45.40,51.41
12:04:05:093,-23.75,5.60,-45.71,51.82
12:04:05:113,-23.45,5.82,-45.60,51.61
12:04:05:123,-23.97,5.14,-45.09,51.33
12:04:05:133,-23.45,5.73,-45.29,51.32
12:04:05:153,-23.66,5.61,-45.51,51.59
12:04:05:163,-23.79,5.05,-45.41,51.51
12:04:05:173,-23.46,5.72,-45.60,51.60
12:04:05:193,-23.12,6.14,-44.96,50.92
12:04:05:203,-23.50,5.17,-45.31,51.30
12:04:05:213,-23.31,5.94,-44.43,50.53
12:04:05:233,-23.75,5.34,-44.77,50.97
12:04:05:243,-23.45,5.65,-44.87,50.94
12:04:05:253,-23.00,5.50,-45.73,51.48
12:04:05:273,-23.53,5.90,-45.29,51.38
12:04:05:283,-23.52,6.26,-46.13,52.16
12:04:05:293,-23.23,6.12,-45.29,51.26
12:04:05:313,-23.39,5.45,-45.73,51.65
12:04:05:323,-23.85,5.42,-44.98,51.20
12:04:05:333,-23.35,6.00,-45.92,51.87
12:04:05:353,-23.03,6.15,-45.18,51.08
12:04:05:363,-23.45,5.65,-44.76,50.85
12:04:05:373,-23.48,5.18,-45.09,51.10
12:04:05:393,-23.40,6.47,-45.69,51.74
12:04:05:403,-23.39,6.47,-45.48,51.55
12:04:05:413,-23.75,5.60,-45.62,51.73
12:04:05:433,-23.42,6.10,-45.49,51.53
12:04:05:443,-23.28,5.56,-45.51,51.42
12:04:05:453,-23.73,5.71,-44.76,50.98
12:04:05:473,-23.12,5.12,-45.74,51.50
12:04:05:483,-23.72,5.89,-45.18,51.36
12:04:05:493,-22.86,6.05,-46.03,51.75
12:04:05:513,-23.59,5.16,-45.41,51.43
12:04:05:523,-22.94,6.16,-45.18,51.04
12:04:05:533,-23.30,6.30,-45.16,51.21
12:04:05:553,-23.13,6.31,-45.81,51.71
12:04:05:563,-22.89,5.51,-45.30,51.05
12:04:05:573,-23.69,5.33,-45.93,51.96
12:04:05:593,-23.39,5.37,-45.62,51.54
12:04:05:603,-23.99,5.21,-45.73,51.90
12:04:05:613,-23.42,5.93,-44.86,50.95
12:04:05:633,-23.46,5.64,-45.30,51.32
12:04:05:643,-23.45,5.56,-44.55,50.65
12:04:05:653,-23.17,5.58,-45.30,51.18
12:04:05:673,-23.25,5.67,-44.87,50.86
12:04:05:683,-23.64,5.62,-44.97,51.12
12:04:05:693,-23.18,6.67,-45.48,51.48
12:04:05:713,-23.52,6.09,-45.70,51.76
12:04:05:723,-23.31,6.03,-44.75,50.82
12:04:05:733,-23.17,5.58,-45.30,51.18
12:04:05:753,-23.47,5.54,-45.73,51.70
12:04:05:763,-23.72,5.89,-44.75,50.99
12:04:05:773,-23.62,6.08,-45.49,51.62
12:04:05:793,-23.12,6.14,-45.07,51.02
12:04:05:803,-23.24,6.03,-45.71,51.64
12:04:05:813,-23.46,5.72,-45.60,51.60
12:04:05:833,-23.13,6.04,-45.07,51.02
12:04:05:843,-23.53,5.90,-45.60,51.66
12:04:05:853,-22.85,6.06,-45.60,51.37
12:04:05:873,-23.53,5.73,-44.97,51.08
12:04:05:883,-23.57,5.53,-45.62,51.64
12:04:05:893,-23.09,6.50,-45.37,51.32
12:04:05:913,-23.74,5.70,-45.29,51.45
12:04:05:923,-23.79,5.32,-45.93,52.00
12:04:05:933,-23.41,6.20,-45.27,51.34
12:04:05:953,-23.34,5.83,-45.18,51.18
12:04:05:963,-23.25,5.76,-44.97,50.95
12:04:05:973,-23.84,5.70,-45.18,51.40
12:04:05:993,-23.07,5.77,-45.51,51.35
12:04:06:003,-23.28,5.73,-46.25,52.09
12:04:06:013,-23.16,5.59,-44.66,50.62
12:04:06:033,-22.96,5.88,-45.29,51.11
12:04:06:043,-23.44,5.92,-45.40,51.43
12:04:06:053,-22.48,7.01,-45.58,51.31
12:04:06:073,-23.16,5.77,-45.08,51.01
12:04:06:083,-23.63,5.64,-44.65,50.83
12:04:06:093,-23.23,6.04,-45.07,51.06
12:04:06:113,-23.25,5.76,-45.19,51.15
12:04:06:123,-23.95,5.40,-45.19,51.43
12:04:06:133,-23.70,4.98,-45.20,51.28
12:04:06:153,-23.61,6.26,-45.70,51.82
12:04:06:163,-23.33,5.93,-45.08,51.10
12:04:06:173,-23.47,5.71,-46.25,52.18
12:04:06:193,-22.94,6.15,-45.29,51.13
12:04:06:203,-23.84,5.61,-44.87,51.12
12:04:06:213,-23.66,5.61,-45.40,51.50
12:04:06:233,-23.59,5.34,-45.84,51.83
12:04:06:243,-23.14,5.78,-44.54,50.53
12:04:06:253,-23.84,5.78,-45.49,51.69
12:04:06:273,-23.18,5.39,-45.20,51.08
12:04:06:283,-23.34,5.75,-44.97,50.99
12:04:06:293,-23.39,5.45,-45.73,51.65
12:04:06:313,-23.89,5.14,-45.41,51.56
12:04:06:323,-23.69,5.25,-45.73,51.77
12:04:06:333,-23.06,5.86,-45.51,51.35
12:04:06:353,-23.33,6.01,-45.38,51.38
12:04:06:363,-23.66,5.53,-45.08,51.21
12:04:06:373,-24.06,5.22,-44.98,51.28
12:04:06:393,-23.35,5.58,-44.66,50.71
12:04:06:403,-23.40,6.30,-45.07,51.17
12:04:06:413,-23.13,6.12,-45.49,51.40
12:04:06:433,-22.91,6.51,-45.70,51.54
12:04:06:443,-23.39,5.20,-45.09,51.06
12:04:06:453,-23.24,6.10,-46.13,52.01
12:04:06:473,-23.34,5.83,-45.18,51.18
12:04:06:483,-23.68,5.25,-45.30,51.38
12:04:06:493,-22.91,6.43,-45.07,50.96
12:04:06:513,-23.25,5.76,-45.19,51.15
12:04:06:523,-23.45,5.82,-45.40,51.42
12:04:06:533,-23.51,6.10,-45.18,51.29
12:04:06:553,-23.13,6.14,-45.29,51.22
12:04:06:563,-23.75,5.51,-45.40,51.53
12:04:06:573,-23.63,5.64,-44.76,50.93
12:04:06:593,-23.23,6.03,-45.18,51.15
12:04:06:603,-23.63,4.71,-45.32,51.33
12:04:06:613,-23.89,5.22,-45.62,51.76
12:04:06:633,-23.55,5.89,-45.81,51.84
12:04:06:643,-23.73,5.71,-44.97,51.17
12:04:06:653,-23.33,6.11,-45.27,51.30
12:04:06:673,-23.40,5.27,-45.63,51.55
12:04:06:683,-23.79,5.05,-45.31,51.43
12:04:06:693,-23.33,6.11,-45.38,51.39
12:04:06:713,-23.48,5.37,-45.30,51.31
12:04:06:723,-23.74,5.44,-44.55,50.78
12:04:06:733,-23.42,5.93,-44.97,51.05
12:04:06:753,-22.75,6.08,-45.40,51.14
12:04:06:763,-23.56,5.45,-44.76,50.88
12:04:06:773,-23.61,6.09,-44.96,51.14
12:04:06:793,-23.28,5.48,-45.30,51.22
12:04:06:803,-22.75,6.16,-45.71,51.43
12:04:06:813,-23.58,5.34,-45.62,51.63
12:04:06:833,-23.31,6.28,-45.70,51.69
12:04:06:843,-23.44,6.09,-45.81,51.82
12:04:06:853,-23.75,5.61,-45.40,51.54
12:04:06:873,-24.03,5.76,-45.81,52.05
12:04:06:883,-23.47,5.45,-45.30,51.31
12:04:06:893,-23.80,6.06,-45.27,51.51
12:04:06:913,-23.63,5.64,-44.65,50.83
12:04:06:923,-24.13,5.56,-45.29,51.62
12:04:06:933,-23.17,6.77,-45.05,51.11
12:04:06:953,-22.94,6.33,-45.81,51.62
12:04:06:963,-23.63,5.81,-44.97,51.13
12:04:06:973,-23.81,5.80,-44.86,51.12
12:04:06:993,-23.33,6.19,-46.02,51.96
12:04:07:003,-23.14,6.12,-45.70,51.59
12:04:07:013,-23.74,5.70,-45.40,51.55
12:04:07:033,-23.07,5.69,-45.19,51.05
12:04:07:043,-23.47,5.37,-45.09,51.12
12:04:07:053,-23.51,6.10,-45.18,51.29
12:04:07:073,-23.34,5.66,-44.55,50.61
12:04:07:083,-23.38,5.55,-45.62,51.56
12:04:07:093,-23.64,5.89,-45.71,51.80
12:04:07:113,-23.80,6.15,-45.38,51.61
12:04:07:123,-23.52,5.92,-44.86,51.00
12:04:07:133,-23.39,6.12,-44.21,50.39
12:04:07:153,-23.34,5.93,-45.40,51.39
12:04:07:163,-23.51,6.19,-45.49,51.58
12:04:07:173,-23.67,5.34,-45.30,51.39
12:04:07:193,-23.06,5.69,-44.98,50.87
12:04:07:203,-23.47,5.54,-45.51,51.50
12:04:07:213,-23.81,5.88,-45.18,51.41
12:04:07:233,-22.90,6.53,-45.27,51.15
12:04:07:243,-23.69,6.26,-45.27,51.48
12:04:07:253,-23.14,6.21,-46.13,51.98
12:04:07:273,-23.35,5.56,-44.87,50.89
12:04:07:283,-23.95,5.50,-45.30,51.53
12:04:07:293,-23.63,5.72,-44.97,51.12
12:04:07:313,-23.44,5.75,-44.54,50.66
12:04:07:323,-23.69,5.25,-45.73,51.77
12:04:07:333,-23.44,6.00,-45.81,51.81
12:04:07:353,-23.20,6.22,-44.96,50.97
12:04:07:363,-22.94,6.15,-45.29,51.13
12:04:07:373,-23.47,5.20,-44.57,50.64
12:04:07:393,-23.55,5.72,-45.51,51.56
12:04:07:403,-22.77,5.81,-45.08,50.83
12:04:07:413,-23.07,5.77,-45.62,51.44
12:04:07:433,-23.35,5.83,-45.40,51.38
12:04:07:443,-23.46,5.64,-45.62,51.60
12:04:07:453,-23.86,5.59,-46.03,52.15
12:04:07:473,-23.38,5.55,-45.73,51.65
12:04:07:483,-23.36,5.39,-44.35,50.41
12:04:07:493,-23.62,5.82,-44.86,51.03
12:04:07:513,-23.63,5.64,-44.65,50.83
12:04:07:523,-23.17,5.50,-44.55,50.52
12:04:07:533,-23.31,5.95,-44.22,50.35
12:04:07:553,-23.16,5.86,-45.29,51.20
12:04:07:563,-23.83,5.70,-44.97,51.21
12:04:07:573,-23.64,5.54,-44.76,50.92
12:04:07:593,-23.46,5.72,-45.71,51.70
12:04:07:603,-24.02,5.94,-45.81,52.07
12:04:07:613,-23.62,5.90,-44.86,51.04
12:04:07:633,-23.53,5.82,-45.18,51.27
12:04:07:643,-23.81,5.97,-45.49,51.70
12:04:07:653,-23.41,6.28,-45.59,51.63
12:04:07:673,-24.12,5.67,-44.86,51.25
12:04:07:683,-23.55,5.72,-45.19,51.28
12:04:07:693,-23.63,5.81,-45.40,51.51
12:04:07:713,-23.67,5.53,-45.62,51.69
12:04:07:723,-23.62,5.90,-44.97,51.14
12:04:07:733,-22.92,6.25,-45.18,51.04
12:04:07:753,-23.22,6.21,-45.27,51.26
12:04:07:763,-23.72,6.06,-45.81,51.94
12:04:07:773,-23.46,5.47,-44.98,51.03
12:04:07:793,-22.74,6.09,-44.86,50.66
12:04:07:803,-23.29,5.47,-45.93,51.79
12:04:07:813,-23.64,5.71,-45.19,51.32
12:04:07:833,-23.67,5.44,-45.19,51.30
12:04:07:843,-23.56,5.71,-45.71,51.74
