# sensor:magnetometer
# Requested Sample Rate: 100 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:07:07:378,-23.69,5.08,-45.09,51.19
12:07:07:388,-23.80,5.05,-45.52,51.61
12:07:07:398,-23.01,5.15,-44.88,50.70
12:07:07:408,-23.55,5.64,-45.19,51.27
12:07:07:418,-23.34,4.66,-44.79,50.72
12:07:07:428,-23.07,5.77,-45.62,51.44
12:07:07:438,-23.51,5.00,-45.10,51.11
12:07:07:448,-23.51,4.99,-45.52,51.47
12:07:07:458,-23.35,5.75,-45.08,51.09
12:07:07:468,-23.74,4.25,-44.59,50.70
12:07:07:478,-23.42,4.73,-44.90,50.86
12:07:07:488,-23.34,4.83,-45.42,51.29
12:07:07:498,-23.30,5.28,-45.63,51.51
12:07:07:508,-23.95,5.25,-44.35,50.67
12:07:07:518,-23.68,5.00,-44.25,50.44
12:07:07:528,-23.57,5.27,-44.77,50.87
12:07:07:538,-23.29,5.29,-45.20,51.12
12:07:07:548,-23.57,5.18,-44.66,50.77
12:07:07:558,-22.81,6.36,-45.07,50.91
12:07:07:568,-23.90,4.87,-44.99,51.18
12:07:07:578,-23.59,4.99,-44.79,50.87
12:07:07:588,-23.78,5.16,-44.88,51.05
12:07:07:598,-23.44,5.65,-44.65,50.74
12:07:07:608,-23.84,5.70,-45.18,51.40
12:07:07:618,-23.70,4.89,-44.88,50.99
12:07:07:628,-23.72,4.88,-45.53,51.57
12:07:07:638,-23.57,5.37,-44.87,50.97
12:07:07:648,-23.19,5.39,-45.52,51.37
12:07:07:658,-22.81,5.51,-45.93,51.58
12:07:07:668,-23.89,4.87,-44.79,50.99
12:07:07:678,-23.80,4.79,-44.68,50.85
12:07:07:688,-23.77,5.33,-45.09,51.25
12:07:07:698,-23.28,5.31,-44.77,50.74
12:07:07:708,-23.95,5.59,-45.51,51.73
12:07:07:718,-23.83,4.43,-44.48,50.65
12:07:07:728,-23.46,5.55,-45.30,51.31
12:07:07:738,-23.38,5.47,-45.19,51.17
12:07:07:748,-23.39,5.11,-44.57,50.59
12:07:07:758,-23.59,5.09,-44.99,51.06
12:07:07:768,-23.80,4.79,-44.57,50.75
12:07:07:778,-23.68,5.16,-44.98,51.10
12:07:07:788,-23.47,5.54,-45.73,51.70
12:07:07:798,-23.41,5.10,-45.42,51.35
12:07:07:808,-23.47,5.20,-44.46,50.54
12:07:07:818,-24.13,4.29,-45.01,51.25
12:07:07:828,-23.23,5.86,-44.65,50.67
12:07:07:838,-23.11,5.12,-45.20,51.02
12:07:07:848,-24.31,4.55,-45.10,51.44
12:07:07:858,-23.53,5.65,-44.55,50.70
12:07:07:868,-23.29,5.29,-45.20,51.12
12:07:07:878,-23.85,4.06,-44.27,50.45
12:07:07:888,-23.24,4.57,-44.69,50.58
12:07:07:898,-23.11,5.14,-44.99,50.84
12:07:07:908,-23.46,5.38,-44.55,50.64
12:07:07:918,-23.77,5.25,-44.98,51.14
12:07:07:928,-23.23,4.76,-44.58,50.49
12:07:07:938,-23.30,5.20,-45.20,51.12
12:07:07:948,-23.28,4.38,-45.54,51.33
12:07:07:958,-23.69,5.16,-45.41,51.48
12:07:07:968,-23.47,5.28,-44.66,50.73
12:07:07:978,-23.31,4.67,-44.15,50.15
12:07:07:988,-23.78,4.98,-44.46,50.66
12:07:07:998,-23.51,5.00,-45.10,51.11
12:07:08:008,-23.02,4.88,-44.68,50.50
12:07:08:018,-23.41,4.75,-44.47,50.48
12:07:08:028,-22.72,5.44,-45.73,51.35
12:07:08:038,-23.29,5.38,-45.62,51.50
12:07:08:048,-23.69,5.08,-45.09,51.19
12:07:08:058,-23.39,5.28,-45.20,51.17
12:07:08:068,-23.03,5.80,-44.33,50.30
12:07:08:078,-23.62,4.64,-44.47,50.57
12:07:08:088,-23.88,4.88,-44.14,50.42
12:07:08:098,-23.33,5.94,-44.86,50.91
12:07:08:108,-24.00,4.77,-44.79,51.03
12:07:08:118,-23.80,4.70,-44.68,50.84
12:07:08:128,-23.29,5.29,-45.09,51.03
12:07:08:138,-23.57,5.44,-45.51,51.54
12:07:08:148,-23.02,4.95,-45.10,50.88
12:07:08:158,-23.41,5.01,-45.10,51.06
12:07:08:168,-23.69,4.72,-44.04,50.23
12:07:08:178,-23.72,4.62,-44.58,50.71
12:07:08:188,-23.58,5.01,-44.14,50.29
12:07:08:198,-22.91,5.16,-44.88,50.66
12:07:08:208,-23.78,5.25,-45.30,51.43
12:07:08:218,-23.58,5.17,-44.98,51.05
12:07:08:228,-23.19,5.31,-45.09,50.98
12:07:08:238,-23.05,5.97,-45.18,51.06
12:07:08:248,-23.62,4.79,-45.42,51.42
12:07:08:258,-23.39,5.20,-45.09,51.06
12:07:08:268,-23.51,4.90,-44.99,51.00
12:07:08:278,-23.66,4.51,-45.75,51.70
12:07:08:288,-23.68,5.08,-44.68,50.82
12:07:08:298,-23.28,5.39,-44.87,50.84
12:07:08:308,-23.85,5.33,-44.87,51.10
12:07:08:318,-23.70,4.79,-44.90,51.00
12:07:08:328,-23.50,4.92,-44.57,50.62
12:07:08:338,-23.00,5.42,-45.20,51.00
12:07:08:348,-23.80,4.79,-44.79,50.94
12:07:08:358,-22.88,5.53,-44.66,50.48
12:07:08:368,-23.61,4.89,-44.99,51.05
12:07:08:378,-23.53,4.71,-45.42,51.37
12:07:08:388,-23.13,4.86,-45.10,50.92
12:07:08:398,-23.20,4.95,-44.57,50.49
12:07:08:408,-23.75,5.36,-44.44,50.68
12:07:08:418,-24.14,4.37,-45.64,51.82
12:07:08:428,-23.31,4.76,-44.36,50.34
12:07:08:438,-23.48,5.44,-45.84,51.79
12:07:08:448,-23.12,4.95,-44.90,50.74
12:07:08:458,-23.53,5.65,-44.65,50.79
12:07:08:468,-23.70,4.62,-44.37,50.52
12:07:08:478,-23.92,4.50,-44.69,50.89
12:07:08:488,-23.70,4.81,-44.68,50.80
12:07:08:498,-23.22,5.20,-46.06,51.84
12:07:08:508,-23.52,4.90,-45.31,51.29
12:07:08:518,-24.07,4.94,-44.68,50.99
12:07:08:528,-23.51,4.92,-44.79,50.82
12:07:08:538,-23.00,5.33,-44.98,50.80
12:07:08:548,-23.34,4.75,-45.21,51.10
12:07:08:558,-23.35,5.75,-45.19,51.19
12:07:08:568,-23.99,4.95,-44.99,51.23
12:07:08:578,-23.89,4.79,-44.15,50.43
12:07:08:588,-24.39,4.72,-45.10,51.49
12:07:08:598,-23.40,5.10,-45.31,51.25
12:07:08:608,-22.91,5.33,-45.31,51.05
12:07:08:618,-23.78,5.25,-45.20,51.34
12:07:08:628,-23.28,5.22,-44.46,50.45
12:07:08:638,-23.45,5.73,-45.40,51.42
12:07:08:648,-23.51,4.73,-44.26,50.34
12:07:08:658,-23.38,5.38,-45.20,51.17
12:07:08:668,-23.39,5.11,-44.57,50.59
12:07:08:678,-22.98,5.34,-44.35,50.23
12:07:08:688,-23.47,5.11,-44.36,50.45
12:07:08:698,-23.41,4.83,-44.79,50.77
12:07:08:708,-22.85,5.81,-44.76,50.59
12:07:08:718,-23.63,4.45,-44.48,50.57
12:07:08:728,-23.51,4.90,-45.10,51.10
12:07:08:738,-23.14,5.94,-45.49,51.39
12:07:08:748,-23.46,5.47,-44.66,50.75
12:07:08:758,-23.53,5.90,-45.49,51.56
12:07:08:768,-24.24,5.21,-44.35,50.81
12:07:08:778,-24.20,4.48,-44.69,51.02
12:07:08:788,-23.53,4.37,-44.37,50.42
12:07:08:798,-23.74,5.61,-44.97,51.16
12:07:08:808,-24.02,4.40,-44.48,50.74
12:07:08:818,-23.69,4.64,-43.63,49.86
12:07:08:828,-24.07,4.95,-44.46,50.80
12:07:08:838,-23.48,5.18,-45.09,51.10
12:07:08:848,-23.70,4.88,-45.21,51.28
12:07:08:858,-23.33,5.09,-46.06,51.88
12:07:08:868,-23.89,4.88,-44.46,50.70
12:07:08:878,-23.08,5.15,-44.14,50.08
12:07:08:888,-24.27,5.01,-44.98,51.35
12:07:08:898,-23.34,5.75,-44.87,50.90
12:07:08:908,-23.73,4.43,-44.69,50.79
12:07:08:918,-23.62,4.89,-45.31,51.33
12:07:08:928,-23.36,5.48,-44.87,50.89
12:07:08:938,-23.50,5.26,-45.73,51.68
12:07:08:948,-23.53,4.72,-45.32,51.29
12:07:08:958,-23.29,5.21,-44.88,50.83
12:07:08:968,-23.38,5.38,-44.77,50.79
12:07:08:978,-23.77,5.08,-44.25,50.48
12:07:08:988,-23.79,4.98,-44.77,50.95
12:07:08:998,-23.48,5.10,-44.68,50.73
12:07:09:008,-23.20,5.12,-45.10,50.98
12:07:09:018,-24.17,5.03,-44.98,51.31
12:07:09:028,-23.36,5.73,-45.71,51.66
12:07:09:038,-23.38,5.38,-44.77,50.79
12:07:09:048,-24.18,5.01,-45.09,51.41
12:07:09:058,-23.67,5.17,-44.57,50.73
12:07:09:068,-23.17,5.67,-45.19,51.10
12:07:09:078,-24.12,4.39,-44.69,50.97
12:07:09:088,-23.57,5.27,-44.66,50.78
12:07:09:098,-23.52,4.90,-45.42,51.38
12:07:09:108,-23.50,5.27,-45.63,51.59
12:07:09:118,-23.81,4.70,-45.10,51.22
12:07:09:128,-23.44,4.65,-44.90,50.86
12:07:09:138,-23.78,5.16,-44.88,51.05
12:07:09:148,-23.85,5.33,-44.77,51.01
12:07:09:158,-23.27,5.49,-44.66,50.66
12:07:09:168,-23.40,5.01,-44.79,50.78
12:07:09:178,-23.70,4.62,-44.37,50.52
12:07:09:188,-23.81,4.61,-44.58,50.75
12:07:09:198,-23.67,5.34,-45.09,51.20
12:07:09:208,-23.57,5.37,-44.87,50.97
12:07:09:218,-23.86,5.06,-44.35,50.61
12:07:09:228,-23.35,5.83,-45.60,51.57
12:07:09:238,-24.00,4.86,-44.99,51.22
12:07:09:248,-23.28,5.39,-45.09,51.03
12:07:09:258,-23.06,5.60,-44.66,50.58
12:07:09:268,-23.50,4.83,-44.36,50.43
12:07:09:278,-23.70,4.71,-44.68,50.79
12:07:09:288,-23.61,4.81,-44.68,50.76
12:07:09:298,-23.24,4.66,-45.21,51.05
12:07:09:308,-23.14,4.84,-45.42,51.21
12:07:09:318,-23.29,5.12,-44.46,50.45
12:07:09:328,-23.22,4.86,-44.58,50.50
12:07:09:338,-23.78,5.06,-44.88,51.04
12:07:09:348,-23.22,4.94,-44.90,50.78
12:07:09:358,-23.03,5.04,-45.63,51.36
12:07:09:368,-23.67,5.17,-44.57,50.73
12:07:09:378,-23.66,5.44,-44.98,51.11
12:07:09:388,-24.01,4.84,-45.42,51.60
12:07:09:398,-23.12,4.95,-44.68,50.55
12:07:09:408,-22.86,5.80,-44.97,50.78
12:07:09:418,-23.50,5.09,-45.09,51.10
12:07:09:428,-23.30,5.11,-45.31,51.21
12:07:09:438,-23.36,5.56,-44.98,50.99
12:07:09:448,-23.99,4.86,-44.88,51.12
12:07:09:458,-23.56,5.45,-44.87,50.97
12:07:09:468,-23.66,4.25,-45.12,51.12
12:07:09:478,-23.42,4.66,-44.37,50.39
12:07:09:488,-23.88,5.06,-44.66,50.90
12:07:09:498,-22.48,5.75,-45.08,50.70
12:07:09:508,-24.44,5.36,-45.19,51.65
12:07:09:518,-23.28,5.39,-44.98,50.93
12:07:09:528,-23.06,5.69,-44.98,50.87
12:07:09:538,-23.56,5.28,-44.24,50.40
12:07:09:548,-23.20,5.12,-44.88,50.79
12:07:09:558,-23.08,5.42,-44.77,50.66
12:07:09:568,-23.69,5.08,-45.09,51.19
12:07:09:578,-23.40,5.01,-44.88,50.86
12:07:09:588,-23.28,5.22,-44.25,50.27
12:07:09:598,-22.98,5.25,-44.35,50.22
12:07:09:608,-22.26,6.05,-44.97,50.54
12:07:09:618,-23.46,5.55,-44.98,51.03
12:07:09:628,-23.44,5.75,-44.54,50.66
12:07:09:638,-23.28,5.48,-45.19,51.13
12:07:09:648,-23.86,5.25,-44.77,51.01
12:07:09:658,-23.63,4.62,-45.01,51.04
12:07:09:668,-23.35,5.66,-44.76,50.80
12:07:09:678,-23.59,4.82,-44.47,50.57
12:07:09:688,-23.95,5.33,-44.55,50.86
12:07:09:698,-23.78,4.89,-44.25,50.47
12:07:09:708,-23.22,4.94,-44.79,50.69
12:07:09:718,-23.99,5.12,-45.41,51.61
12:07:09:728,-23.11,5.22,-45.31,51.13
12:07:09:738,-23.69,5.16,-45.41,51.48
12:07:09:748,-24.08,5.03,-45.09,51.37
12:07:09:758,-23.36,5.48,-44.98,50.98
12:07:09:768,-23.22,5.11,-45.31,51.17
12:07:09:778,-23.35,4.65,-45.32,51.20
12:07:09:788,-23.46,5.38,-44.66,50.74
12:07:09:798,-23.83,4.60,-45.21,51.31
12:07:09:808,-23.08,5.59,-45.51,51.33
12:07:09:818,-23.42,4.90,-45.53,51.44
12:07:09:828,-23.63,5.72,-44.65,50.84
12:07:09:838,-23.90,4.77,-44.99,51.17
12:07:09:848,-23.61,4.99,-45.10,51.15
12:07:09:858,-23.27,5.58,-44.87,50.85
12:07:09:868,-23.61,4.90,-44.88,50.95
12:07:09:878,-23.72,4.71,-45.01,51.09
12:07:09:888,-24.09,4.84,-45.10,51.36
12:07:09:898,-23.46,5.38,-44.35,50.46
12:07:09:908,-23.68,5.33,-45.62,51.67
12:07:09:918,-23.28,5.48,-45.09,51.04
12:07:09:928,-23.07,5.59,-45.19,51.04
12:07:09:938,-23.88,4.97,-44.68,50.90
12:07:09:948,-23.29,5.21,-44.66,50.64
12:07:09:958,-23.50,5.09,-45.31,51.29
12:07:09:968,-23.19,5.14,-44.46,50.41
12:07:09:978,-23.41,4.93,-44.79,50.78
12:07:09:988,-23.79,4.88,-44.79,50.95
12:07:09:998,-23.68,4.90,-44.25,50.43
12:07:10:008,-23.58,5.17,-45.20,51.24
12:07:10:018,-23.79,4.89,-44.57,50.76
12:07:10:028,-23.28,5.31,-44.66,50.64
12:07:10:038,-23.52,4.82,-45.10,51.10
12:07:10:048,-23.97,4.95,-44.68,50.94
12:07:10:058,-23.46,5.29,-44.46,50.55
12:07:10:068,-23.00,5.50,-45.52,51.29
12:07:10:078,-23.69,5.16,-45.41,51.48
12:07:10:088,-23.63,4.45,-44.37,50.47
12:07:10:098,-23.58,5.27,-45.09,51.16
12:07:10:108,-23.07,5.50,-44.77,50.67
12:07:10:118,-23.03,4.87,-44.90,50.69
12:07:10:128,-23.18,5.23,-44.25,50.23
12:07:10:138,-23.66,5.36,-44.55,50.73
12:07:10:148,-23.78,4.90,-43.93,50.19
12:07:10:158,-23.25,5.84,-45.51,51.44
12:07:10:168,-23.81,4.78,-45.21,51.32
12:07:10:178,-23.83,4.60,-45.21,51.31
12:07:10:188,-23.52,4.81,-45.42,51.38
12:07:10:198,-23.50,5.09,-45.09,51.10
12:07:10:208,-23.23,5.01,-45.63,51.45
12:07:10:218,-23.56,5.45,-45.09,51.17
12:07:10:228,-23.67,5.44,-45.30,51.40
12:07:10:238,-23.73,4.53,-44.90,50.98
12:07:10:248,-24.07,5.21,-45.20,51.47
12:07:10:258,-23.18,5.58,-45.73,51.57
12:07:10:268,-23.51,5.09,-45.52,51.48
12:07:10:278,-23.70,4.79,-44.79,50.90
12:07:10:288,-23.80,4.88,-44.99,51.13
12:07:10:298,-23.45,4.64,-45.53,51.42
12:07:10:308,-23.57,5.37,-44.87,50.97
12:07:10:318,-23.50,5.09,-45.09,51.10
12:07:10:328,-23.18,5.58,-45.51,51.37
12:07:10:338,-23.64,5.62,-44.97,51.12
12:07:10:348,-23.53,4.72,-45.32,51.29
12:07:10:358,-23.40,5.10,-44.99,50.97
12:07:10:368,-23.17,5.32,-44.24,50.22
12:07:10:378,-23.57,5.27,-44.77,50.87
12:07:10:388,-23.39,5.28,-45.09,51.07
12:07:10:398,-23.68,5.34,-45.52,51.59
12:07:10:408,-23.53,5.65,-44.44,50.61
12:07:10:418,-23.77,5.33,-45.19,51.33
12:07:10:428,-23.42,4.65,-44.47,50.48
12:07:10:438,-23.07,5.77,-45.51,51.35
12:07:10:448,-23.68,5.42,-45.93,51.96
12:07:10:458,-23.41,5.17,-45.84,51.73
12:07:10:468,-23.62,5.06,-46.15,52.09
12:07:10:478,-23.73,4.61,-45.10,51.17
12:07:10:488,-23.73,4.61,-45.10,51.17
12:07:10:498,-23.39,5.20,-44.99,50.97
12:07:10:508,-23.24,5.76,-44.87,50.86
12:07:10:518,-23.45,4.64,-45.43,51.34
12:07:10:528,-23.84,5.60,-45.08,51.30
12:07:10:538,-23.74,4.43,-45.01,51.08
12:07:10:548,-24.23,5.21,-44.13,50.61
12:07:10:558,-23.69,5.16,-45.31,51.39
12:07:10:568,-23.35,5.56,-44.87,50.89
12:07:10:578,-23.88,5.06,-44.66,50.90
12:07:10:588,-23.91,4.60,-44.58,50.80
12:07:10:598,-23.80,4.88,-45.10,51.23
12:07:10:608,-23.57,5.54,-45.51,51.55
12:07:10:618,-23.29,5.21,-44.66,50.64
12:07:10:628,-23.00,5.50,-45.73,51.48
12:07:10:638,-23.90,4.87,-44.88,51.08
12:07:10:648,-23.96,5.15,-44.57,50.86
12:07:10:658,-23.44,5.92,-45.29,51.33
12:07:10:668,-23.57,5.36,-44.98,51.06
12:07:10:678,-23.77,5.43,-45.30,51.44
12:07:10:688,-23.58,5.00,-44.46,50.57
12:07:10:698,-23.31,5.01,-45.31,51.20
12:07:10:708,-23.18,5.40,-45.09,50.99
12:07:10:718,-23.85,5.34,-44.55,50.82
12:07:10:728,-23.52,4.81,-45.32,51.29
12:07:10:738,-23.28,5.31,-44.77,50.74
12:07:10:748,-23.51,4.99,-45.31,51.29
12:07:10:758,-23.67,5.26,-44.88,51.01
12:07:10:768,-23.09,5.23,-44.88,50.75
12:07:10:778,-23.69,4.98,-45.10,51.19
12:07:10:788,-23.78,4.98,-44.36,50.58
12:07:10:798,-23.40,5.10,-44.99,50.97
12:07:10:808,-23.28,5.65,-45.93,51.80
12:07:10:818,-23.55,5.64,-44.76,50.89
12:07:10:828,-23.33,5.84,-44.65,50.72
12:07:10:838,-23.59,5.16,-45.63,51.63
12:07:10:848,-23.01,5.32,-45.52,51.28
12:07:10:858,-22.92,5.15,-45.20,50.94
12:07:10:868,-23.81,4.78,-45.31,51.41
12:07:10:878,-23.81,4.61,-44.69,50.85
12:07:10:888,-23.59,5.09,-44.99,51.06
12:07:10:898,-23.44,4.55,-44.90,50.85
12:07:10:908,-23.47,5.20,-44.66,50.72
12:07:10:918,-23.31,5.01,-45.20,51.11
12:07:10:928,-23.23,5.94,-44.97,50.96
12:07:10:938,-23.72,5.55,-43.91,50.21
12:07:10:948,-24.36,5.00,-45.09,51.50
12:07:10:958,-23.68,5.17,-44.88,51.01
12:07:10:968,-22.79,5.44,-44.98,50.72
12:07:10:978,-24.18,4.84,-44.57,50.93
12:07:10:988,-23.69,5.15,-45.52,51.57
12:07:10:998,-23.36,5.65,-45.51,51.46
12:07:11:008,-23.40,5.01,-44.57,50.59
12:07:11:018,-23.79,5.06,-44.99,51.15
12:07:11:028,-23.22,6.21,-45.49,51.45
12:07:11:038,-23.70,4.89,-44.99,51.09
12:07:11:048,-23.79,4.98,-44.68,50.86
12:07:11:058,-23.40,5.18,-45.31,51.26
12:07:11:068,-23.03,5.88,-44.65,50.59
12:07:11:078,-23.80,4.79,-44.57,50.75
12:07:11:088,-23.83,4.68,-45.32,51.42
12:07:11:098,-23.55,4.54,-45.32,51.28
12:07:11:108,-23.38,5.55,-45.62,51.56
12:07:11:118,-23.22,4.94,-44.99,50.87
12:07:11:128,-23.17,5.49,-44.98,50.89
12:07:11:138,-23.96,5.31,-45.41,51.62
12:07:11:148,-23.61,5.06,-45.74,51.72
12:07:11:158,-23.70,4.71,-44.68,50.79
12:07:11:168,-23.40,5.18,-45.41,51.35
12:07:11:178,-23.78,4.89,-44.14,50.37
12:07:11:188,-23.80,4.79,-44.79,50.94
12:07:11:198,-23.00,5.33,-44.98,50.80
12:07:11:208,-23.67,5.44,-45.19,51.30
12:07:11:218,-24.00,4.77,-44.79,51.03
12:07:11:228,-23.19,5.56,-45.82,51.66
12:07:11:238,-23.14,4.67,-45.12,50.92
12:07:11:248,-23.79,4.97,-45.10,51.23
12:07:11:258,-23.50,5.09,-45.31,51.29
12:07:11:268,-24.03,5.49,-44.97,51.28
12:07:11:278,-23.73,4.43,-44.69,50.79
12:07:11:288,-23.28,5.22,-44.25,50.27
12:07:11:298,-23.47,5.64,-45.71,51.70
12:07:11:308,-23.69,4.90,-44.36,50.53
12:07:11:318,-23.88,4.79,-44.04,50.33
12:07:11:328,-23.83,4.77,-45.74,51.79
12:07:11:338,-23.11,5.22,-45.31,51.13
12:07:11:348,-23.90,4.78,-44.90,51.09
12:07:11:358,-23.20,5.21,-45.52,51.36
12:07:11:368,-23.27,5.56,-45.30,51.23
12:07:11:378,-23.99,4.77,-44.57,50.84
12:07:11:388,-24.02,4.49,-45.01,51.21
12:07:11:398,-23.85,4.23,-45.02,51.12
12:07:11:408,-23.13,4.94,-45.64,51.41
12:07:11:418,-23.89,4.87,-44.79,50.99
12:07:11:428,-23.08,5.50,-45.30,51.14
12:07:11:438,-23.47,5.20,-44.57,50.64
12:07:11:448,-23.90,4.87,-45.10,51.28
12:07:11:458,-23.81,4.87,-45.42,51.52
12:07:11:468,-23.34,5.84,-44.86,50.90
12:07:11:478,-23.92,5.60,-44.76,51.06
12:07:11:488,-23.38,5.29,-44.77,50.79
12:07:11:498,-23.68,5.08,-44.88,51.00
12:07:11:508,-23.51,5.00,-45.20,51.19
12:07:11:518,-24.11,4.57,-45.01,51.26
12:07:11:528,-23.06,5.69,-44.98,50.87
12:07:11:538,-24.08,4.86,-44.79,51.08
12:07:11:548,-23.75,4.25,-45.02,51.08
12:07:11:558,-23.06,5.87,-45.40,51.25
12:07:11:568,-23.38,5.38,-44.77,50.79
12:07:11:578,-23.53,4.55,-44.69,50.71
12:07:11:588,-23.39,5.20,-44.77,50.78
12:07:11:598,-23.14,5.69,-44.55,50.53
12:07:11:608,-23.33,4.92,-45.42,51.30
12:07:11:618,-23.80,4.88,-45.10,51.23
12:07:11:628,-23.38,5.38,-45.09,51.07
12:07:11:638,-23.63,5.64,-44.76,50.93
12:07:11:648,-23.88,5.06,-44.57,50.81
12:07:11:658,-23.46,5.55,-45.08,51.12
12:07:11:668,-23.08,5.40,-45.09,50.94
12:07:11:678,-23.58,4.92,-44.14,50.29
12:07:11:688,-23.69,4.98,-45.10,51.19
12:07:11:698,-22.95,4.95,-45.74,51.41
12:07:11:708,-23.81,4.51,-44.47,50.65
12:07:11:718,-23.90,4.70,-44.36,50.61
12:07:11:728,-23.79,5.06,-45.09,51.23
12:07:11:738,-23.36,5.73,-45.51,51.47
12:07:11:748,-23.69,4.89,-44.57,50.71
12:07:11:758,-23.61,4.89,-45.21,51.24
12:07:11:768,-23.17,5.49,-44.87,50.80
12:07:11:778,-23.68,5.26,-45.20,51.30
12:07:11:788,-23.69,4.98,-44.99,51.09
12:07:11:798,-23.36,5.48,-44.66,50.70
12:07:11:808,-22.91,6.17,-44.32,50.27
12:07:11:818,-23.02,5.05,-45.31,51.07
12:07:11:828,-23.68,5.08,-44.68,50.82
12:07:11:838,-23.67,5.44,-45.19,51.30
12:07:11:848,-23.50,5.09,-44.99,51.01
12:07:11:858,-23.59,5.17,-45.31,51.35
12:07:11:868,-23.61,4.81,-44.90,50.95
12:07:11:878,-23.86,5.32,-45.19,51.38
12:07:11:888,-23.41,5.00,-45.20,51.15
12:07:11:898,-23.31,4.93,-44.99,50.91
12:07:11:908,-23.68,5.26,-45.20,51.30
12:07:11:918,-23.70,4.79,-44.90,51.00
12:07:11:928,-23.67,5.43,-45.41,51.49
12:07:11:938,-23.61,4.90,-44.88,50.95
12:07:11:948,-23.73,5.54,-44.44,50.69
12:07:11:958,-23.42,6.01,-45.07,51.15
12:07:11:968,-23.45,5.73,-45.29,51.32
12:07:11:978,-23.01,5.22,-45.42,51.18
12:07:11:988,-22.79,5.44,-44.98,50.72
12:07:11:998,-22.36,6.21,-45.60,51.17
12:07:12:008,-22.81,5.43,-45.63,51.30
12:07:12:018,-23.29,5.21,-44.99,50.93
12:07:12:028,-22.77,5.81,-44.97,50.74
12:07:12:038,-23.17,5.66,-45.51,51.38
12:07:12:048,-23.57,5.36,-45.19,51.25
12:07:12:058,-22.79,5.53,-45.30,51.01
12:07:12:068,-23.46,5.38,-44.66,50.74
12:07:12:078,-23.69,4.99,-44.68,50.82
12:07:12:088,-23.53,4.45,-44.58,50.61
12:07:12:098,-23.24,5.94,-45.40,51.34
12:07:12:108,-23.29,5.21,-44.66,50.64
12:07:12:118,-23.51,4.82,-44.90,50.91
12:07:12:128,-23.12,4.95,-44.99,50.83
12:07:12:138,-23.22,5.11,-45.74,51.55
12:07:12:148,-23.50,5.09,-45.09,51.10
12:07:12:158,-23.47,5.37,-44.87,50.92
12:07:12:168,-23.59,4.99,-44.99,51.05
12:07:12:178,-23.75,5.17,-44.14,50.39
12:07:12:188,-23.68,5.25,-45.52,51.58
12:07:12:198,-23.68,5.25,-45.30,51.38
12:07:12:208,-22.96,5.70,-44.76,50.63
12:07:12:218,-23.69,5.08,-45.09,51.19
12:07:12:228,-22.81,5.43,-45.63,51.30
12:07:12:238,-23.42,4.65,-44.58,50.57
12:07:12:248,-23.55,5.64,-44.97,51.07
12:07:12:258,-22.98,5.51,-45.09,50.91
12:07:12:268,-23.92,4.42,-44.48,50.70
12:07:12:278,-23.51,4.92,-44.79,50.82
12:07:12:288,-23.69,4.98,-44.88,51.00
12:07:12:298,-23.30,5.20,-45.52,51.40
12:07:12:308,-23.88,5.23,-45.20,51.39
12:07:12:318,-23.70,4.71,-44.47,50.61
12:07:12:328,-23.41,5.00,-45.20,51.15
12:07:12:338,-23.34,5.93,-45.18,51.19
12:07:12:348,-23.14,4.84,-45.42,51.21
12:07:12:358,-23.36,5.65,-45.30,51.28
12:07:12:368,-23.74,5.53,-44.65,50.87
12:07:12:378,-23.12,4.95,-44.68,50.55
12:07:12:388,-23.68,5.25,-45.52,51.58
12:07:12:398,-23.11,5.14,-44.88,50.74
12:07:12:408,-23.12,4.95,-44.68,50.55
12:07:12:418,-23.97,5.12,-45.30,51.51
12:07:12:428,-22.88,5.78,-45.71,51.44
12:07:12:438,-23.24,5.86,-44.86,50.86
12:07:12:448,-23.41,5.17,-46.06,51.92
12:07:12:458,-22.72,6.62,-45.91,51.65
12:07:12:468,-22.84,6.25,-45.49,51.29
12:07:12:478,-22.45,6.30,-45.60,51.22
12:07:12:488,-22.78,5.62,-45.19,50.92
12:07:12:498,-23.01,6.50,-45.59,51.48
12:07:12:508,-22.69,5.71,-45.82,51.45
12:07:12:518,-23.20,5.21,-45.52,51.36
12:07:12:528,-23.02,5.22,-45.84,51.56
12:07:12:538,-23.17,5.59,-44.87,50.81
12:07:12:548,-23.28,5.39,-44.87,50.84
12:07:12:558,-23.33,4.84,-44.90,50.83
12:07:12:568,-23.58,5.09,-44.57,50.68
12:07:12:578,-24.08,4.76,-44.57,50.88
12:07:12:588,-23.53,4.45,-44.48,50.52
12:07:12:598,-23.39,5.37,-45.30,51.26
12:07:12:608,-23.63,4.44,-44.69,50.75
12:07:12:618,-23.94,4.40,-45.12,51.26
12:07:12:628,-23.36,5.39,-44.66,50.69
12:07:12:638,-23.88,5.32,-45.51,51.66
12:07:12:648,-23.48,5.10,-44.77,50.82
12:07:12:658,-23.00,5.32,-45.20,50.99
12:07:12:668,-23.34,4.56,-44.80,50.72
12:07:12:678,-23.72,4.61,-44.90,50.98
12:07:12:688,-23.91,4.77,-45.21,51.37
12:07:12:698,-23.18,5.22,-44.57,50.51
12:07:12:708,-23.73,4.70,-45.21,51.28
